as_of_date,ticker,sector,weight,annualized_volatility,beta_vs_spy,marginal_risk,component_risk,risk_contribution_share,position_notional,average_dollar_volume,position_adv_fraction,liquidation_days
2023-02-28,META,Communication Services,0.05,0.6265168779883654,1.6829810459787422,0.42855939002161886,0.021427969501080946,0.08049301251388388,50000.0,4846182177.459754,1.0317400000469799e-05,0.00010317400000469798
2023-02-28,NFLX,Communication Services,0.05,0.6449245544122821,1.5809009460253451,0.4150496014226119,0.020752480071130595,0.07795557287755964,50000.0,2847478050.9957952,1.755939786173749e-05,0.0001755939786173749
2023-02-28,AMZN,Consumer Discretionary,0.05,0.4871368173758348,1.6502069104285215,0.3932033111035693,0.019660165555178466,0.07385235227155698,50000.0,6965715272.386692,7.17801374945782e-06,7.178013749457819e-05
2023-02-28,QCOM,Information Technology,0.05,0.4534142130032847,1.4841064069395533,0.3596689683112807,0.017983448415564037,0.0675538547076875,50000.0,960520249.7000885,5.2055123268470324e-05,0.0005205512326847032
2023-02-28,NKE,Consumer Discretionary,0.05,0.41826070299983603,1.3738819621400753,0.32861797431245926,0.016430898715622963,0.061721785438619364,50000.0,851801279.1623815,5.869913702074677e-05,0.0005869913702074676
2023-02-28,AVGO,Information Technology,0.05,0.35521037399600164,1.2517666815579882,0.2937598641060494,0.01468799320530247,0.05517465482758935,50000.0,1292840839.7757213,3.867452083945141e-05,0.0003867452083945141
2023-02-28,MA,Financials,0.05,0.30515350827700305,1.081694148753135,0.2478854214524056,0.012394271072620281,0.04655841126237212,50000.0,976191056.3205465,5.121948175642963e-05,0.0005121948175642962
2023-02-28,PLD,Real Estate,0.05,0.3429065760625391,1.0571547281753375,0.24601676987169044,0.012300838493584522,0.046207436815019536,50000.0,367524757.58490247,0.0001360452567292679,0.0013604525672926788
2023-02-28,TMO,Health Care,0.05,0.32016023608954974,0.9918971299111924,0.23174832551631458,0.01158741627581573,0.043527504705742945,50000.0,829808669.787496,6.0254853703570485e-05,0.0006025485370357048
2023-02-28,LOW,Consumer Discretionary,0.05,0.3302479653070978,0.9895981531183828,0.2298009337939216,0.011490046689696082,0.04316174110347512,50000.0,609760975.8614603,8.199934397139931e-05,0.0008199934397139932
2023-02-28,UPS,Industrials,0.05,0.2881825095093342,0.9184551034873445,0.21609872245225015,0.010804936122612508,0.04058816018406648,50000.0,540501656.0417175,9.250665458856772e-05,0.0009250665458856772
2023-02-28,GS,Financials,0.05,0.28766486125783036,0.9308194449664575,0.21544307540596325,0.010772153770298163,0.04046501504448898,50000.0,944520823.3256022,5.293689537087488e-05,0.0005293689537087487
2023-02-28,COST,Consumer Staples,0.05,0.31360129901641204,0.9413125432119201,0.21444826878879267,0.010722413439439634,0.04027816817250522,50000.0,1033011757.0673116,4.8402159663650345e-05,0.0004840215966365034
2023-02-28,ORCL,Information Technology,0.05,0.2963019228708629,0.8657162206268502,0.20214205664960946,0.010107102832480473,0.03796678704125101,50000.0,609343981.88296,8.205545879930226e-05,0.0008205545879930225
2023-02-28,EOG,Energy,0.05,0.4509491215421801,0.7269687902667543,0.19626674165263194,0.009813337082631598,0.036863271835223525,50000.0,454917175.1623027,0.00010991011711562945,0.0010991011711562943
2023-02-28,COP,Energy,0.05,0.43050647516010493,0.7055114945117016,0.18746818381936411,0.009373409190968206,0.03521070642126391,50000.0,714824802.4499893,6.994720920235292e-05,0.0006994720920235292
2023-02-28,ABT,Health Care,0.05,0.2570468489190167,0.8300541685694413,0.18483269707885988,0.009241634853942995,0.03471570322655411,50000.0,514032804.22836304,9.727005667480147e-05,0.0009727005667480147
2023-02-28,LLY,Health Care,0.05,0.27043151394190035,0.47086894966014087,0.10908000231272759,0.0054540001156363795,0.020487657476668388,50000.0,988432078.0583191,5.058516524293733e-05,0.0005058516524293733
2023-02-28,SO,Utilities,0.05,0.23002152516681304,0.4873865622103668,0.10607293875335981,0.0053036469376679905,0.019922863867311177,50000.0,294694039.67199963,0.0001696674966879242,0.0016966749668792418
2023-03-31,NVDA,Information Technology,0.05,0.6114241879904972,2.090368014723173,0.5016389044501702,0.025081945222508513,0.09400445825273328,50000.0,11104409568.607935,4.502715762695708e-06,4.502715762695708e-05
2023-03-31,TSLA,Consumer Discretionary,0.05,0.6662278335590661,1.740537144047703,0.4287197055685177,0.021435985278425884,0.08033978885352408,50000.0,30534233319.90654,1.6375063187652697e-06,1.6375063187652696e-05
2023-03-31,META,Communication Services,0.05,0.6231444468470333,1.6693246318875679,0.3961199144845817,0.019805995724229086,0.07423076167717976,50000.0,5647866135.962016,8.85290104197616e-06,8.852901041976159e-05
2023-03-31,AMZN,Consumer Discretionary,0.05,0.4802198079946717,1.6544300468520525,0.37829123792584946,0.018914561896292474,0.07088976267092482,50000.0,6654797094.571901,7.51337708564899e-06,7.51337708564899e-05
2023-03-31,QCOM,Information Technology,0.05,0.4326633575096416,1.4285626878080824,0.344448251427021,0.017222412571351053,0.064547767296854,50000.0,968590496.0019684,5.1621402653013836e-05,0.0005162140265301384
2023-03-31,AVGO,Information Technology,0.05,0.3461127316640318,1.2301307980369245,0.28621440284075106,0.014310720142037554,0.05363505430796783,50000.0,1399358570.8189647,3.573065620396197e-05,0.0003573065620396197
2023-03-31,PLD,Real Estate,0.05,0.3499748918455805,1.1139603366692306,0.25114130776665217,0.012557065388332608,0.04706254314019659,50000.0,375161484.2142105,0.0001332759414381965,0.001332759414381965
2023-03-31,TXN,Information Technology,0.05,0.3016530851098692,1.0621445877503197,0.24472722884376846,0.012236361442188424,0.04586057892054175,50000.0,943576283.3165741,5.298988633357243e-05,0.0005298988633357243
2023-03-31,BAC,Financials,0.05,0.31333415266353665,0.9710418334264417,0.23278146029128122,0.011639073014564062,0.043622005533934236,50000.0,1785938087.7896626,2.7996491223210147e-05,0.00027996491223210144
2023-03-31,LOW,Consumer Discretionary,0.05,0.32838312695263466,1.0162161060383474,0.23060623541240116,0.011530311770620059,0.043214379979969055,50000.0,631770140.7370249,7.914270836173083e-05,0.0007914270836173082
2023-03-31,WFC,Financials,0.05,0.32326823934654864,0.9550314593814491,0.2294912086983751,0.011474560434918755,0.0430054299139764,50000.0,996721114.4654592,5.016448359962251e-05,0.000501644835996225
2023-03-31,EOG,Energy,0.05,0.4449567826571415,0.8707761364600143,0.22690499276478016,0.011345249638239008,0.042520786825879696,50000.0,472205238.64061993,0.00010588616116148888,0.0010588616116148889
2023-03-31,TMO,Health Care,0.05,0.31686910778963284,0.9913509547895005,0.22636845490087953,0.011318422745043978,0.042420242488547366,50000.0,797796012.7671305,6.267266218412971e-05,0.000626726621841297
2023-03-31,GS,Financials,0.05,0.2919886752335376,0.9452767945613368,0.2238816021737985,0.011194080108689925,0.04195421953600181,50000.0,1058133559.2111206,4.7253014106533897e-05,0.00047253014106533897
2023-03-31,CAT,Industrials,0.05,0.33116519057631105,0.9014378376977681,0.21373199157478714,0.010686599578739358,0.040052236580987534,50000.0,816517907.8710428,6.123564409060918e-05,0.0006123564409060918
2023-03-31,COST,Consumer Staples,0.05,0.3129476610458378,0.9569371910421134,0.21283282901581085,0.010641641450790544,0.03988373830765215,50000.0,959311058.7115479,5.2120737633479467e-05,0.0005212073763347947
2023-03-31,COP,Energy,0.05,0.4279673923469189,0.8124291893039198,0.21277586081937086,0.010638793040968543,0.03987306277113281,50000.0,730302766.3493729,6.84647550356947e-05,0.000684647550356947
2023-03-31,SHW,Materials,0.05,0.3671588329991649,0.8684881876886199,0.19740145155397576,0.009870072577698789,0.03699198038073613,50000.0,372621586.1156718,0.0001341843893726507,0.001341843893726507
2023-03-31,ABT,Health Care,0.05,0.253344540413141,0.834098016176292,0.18522859572242195,0.009261429786121099,0.0347108520478209,50000.0,546156865.1996231,9.15487897084746e-05,0.0009154878970847459
2023-03-31,UNH,Health Care,0.05,0.23719576499564068,0.5310578380283104,0.11302536097668138,0.00565126804883407,0.021180350513439822,50000.0,1724370243.672994,2.8996093027850866e-05,0.00028996093027850865
2023-04-28,NVDA,Information Technology,0.05,0.5936111346332578,2.059295895899464,0.48739552152290205,0.024369776076145103,0.09085734248712364,50000.0,11690773244.538214,4.276877068277702e-06,4.2768770682777024e-05
2023-04-28,TSLA,Consumer Discretionary,0.05,0.6582626527201489,1.7296791365516635,0.4263818975602575,0.021319094878012878,0.07948354957365289,50000.0,29159501223.775227,1.7147069703384519e-06,1.7147069703384517e-05
2023-04-28,META,Communication Services,0.05,0.625222028341262,1.7135019258115183,0.4106967004194449,0.020534835020972246,0.07655960943536849,50000.0,6034176095.209274,8.286135374752586e-06,8.286135374752587e-05
2023-04-28,NFLX,Communication Services,0.05,0.5291384649566812,1.5608131326386177,0.3816968072432187,0.019084840362160935,0.07115362372140543,50000.0,2201009145.7286835,2.2716852447901395e-05,0.00022716852447901393
2023-04-28,AMZN,Consumer Discretionary,0.05,0.4798561915638913,1.6562201207041671,0.37530883089708134,0.01876544154485407,0.06996281558088917,50000.0,6450083105.131899,7.751838105809575e-06,7.751838105809575e-05
2023-04-28,QCOM,Information Technology,0.05,0.42039059736916384,1.421112236802206,0.3372431666739943,0.016862158333699716,0.0628668433394734,50000.0,845466540.1608149,5.913894592503871e-05,0.0005913894592503871
2023-04-28,AVGO,Information Technology,0.05,0.33819457389636964,1.2299589167229137,0.2806468770983974,0.014032343854919872,0.05231650334167594,50000.0,1305288510.5283737,3.8305707586256366e-05,0.0003830570758625637
2023-04-28,PLD,Real Estate,0.05,0.3483594339761841,1.1551252186046712,0.25132681439053495,0.012566340719526748,0.04685083354875596,50000.0,370083867.6000468,0.00013510451110513005,0.0013510451110513003
2023-04-28,TXN,Information Technology,0.05,0.30092593467114676,1.0708780193765086,0.24389122515676476,0.012194561257838238,0.045464735712864204,50000.0,868143967.9236094,5.7594133977095895e-05,0.0005759413397709589
2023-04-28,LOW,Consumer Discretionary,0.05,0.32286910825709697,1.0214739667672634,0.22617218652378313,0.011308609326189156,0.042161659072789376,50000.0,606455201.2615967,8.244632067790992e-05,0.0008244632067790992
2023-04-28,BAC,Financials,0.05,0.31102863270359765,0.9751972817829972,0.22558722214758647,0.011279361107379324,0.04205261353108066,50000.0,1838469673.1262872,2.7196532382813705e-05,0.00027196532382813704
2023-04-28,WFC,Financials,0.05,0.32168675097734034,0.96404783304542,0.22418115440623138,0.011209057720311569,0.041790502837208816,50000.0,1011088808.5893822,4.9451640227090796e-05,0.000494516402270908
2023-04-28,TMO,Health Care,0.05,0.30866313407024326,0.9893301942161356,0.2199179994495599,0.010995899972477996,0.040995791123888785,50000.0,699349383.103536,7.149502267108984e-05,0.0007149502267108983
2023-04-28,EOG,Energy,0.05,0.4405581534069571,0.8856220137738957,0.21819556790962594,0.010909778395481297,0.040674705792933294,50000.0,459657674.6874873,0.00010877660213982954,0.0010877660213982952
2023-04-28,GS,Financials,0.05,0.28452081286172204,0.9370394295539927,0.21568553197710416,0.010784276598855209,0.04020679998685707,50000.0,868725974.8857626,5.7555548522162005e-05,0.00057555548522162
2023-04-28,COST,Consumer Staples,0.05,0.3079543739973975,0.9575338486530096,0.2081033021286517,0.010405165106432586,0.038793366289303965,50000.0,922357530.6541443,5.42089139387625e-05,0.000542089139387625
2023-04-28,COP,Energy,0.05,0.4288928133075335,0.8261382173290228,0.20174127085170093,0.010087063542585047,0.037607394672581694,50000.0,741485277.2005209,6.743222224017056e-05,0.0006743222224017055
2023-04-28,ABT,Health Care,0.05,0.2576966182785053,0.8214494248265055,0.17749548636093057,0.008874774318046529,0.03308764131402852,50000.0,560364456.3734945,8.922764360106732e-05,0.000892276436010673
2023-04-28,UNP,Industrials,0.05,0.27323468122336664,0.7874561087165807,0.17707470499989514,0.008853735249994757,0.033009201782798654,50000.0,717796209.2723083,6.965765401671499e-05,0.0006965765401671499
2023-04-28,ABBV,Health Care,0.05,0.23049501041374792,0.35362533599732165,0.07566206308230353,0.0037831031541151767,0.014104466855320057,50000.0,945726529.6114858,5.286940614909102e-05,0.0005286940614909101
2023-05-31,NVDA,Information Technology,0.05,0.6031949557875497,2.0737354655676694,0.44618884450837554,0.02230944222541878,0.09566536329104822,50000.0,13816910913.088705,3.618753881711374e-06,3.618753881711374e-05
2023-05-31,TSLA,Consumer Discretionary,0.05,0.620870572596168,1.6854463127344987,0.37494561036576823,0.018747280518288414,0.08039041870163054,50000.0,23633803213.352535,2.1156137904944216e-06,2.1156137904944214e-05
2023-05-31,META,Communication Services,0.05,0.5795373113848232,1.6740810194234594,0.35342384524044346,0.017671192262022174,0.07577603287661658,50000.0,5468918633.591207,9.142575223717879e-06,9.142575223717877e-05
2023-05-31,QCOM,Information Technology,0.05,0.39981998428121956,1.40495244992083,0.3031896749121119,0.015159483745605596,0.06500554810714802,50000.0,908626218.0158615,5.5028128188050116e-05,0.0005502812818805012
2023-05-31,NKE,Consumer Discretionary,0.05,0.3760809265653183,1.335024058033959,0.2822306827008651,0.014111534135043256,0.060511823916637605,50000.0,768036006.2200419,6.510111452466856e-05,0.0006510111452466855
2023-05-31,DIS,Communication Services,0.05,0.35577360884716824,1.2348229903965895,0.2643063194405051,0.013215315972025255,0.05666874100641288,50000.0,1046383282.9518381,4.7783637998258566e-05,0.00047783637998258564
2023-05-31,TXN,Information Technology,0.05,0.2921987558957133,1.1276797264239518,0.23547185988796981,0.011773592994398492,0.05048647293237871,50000.0,873076771.4514669,5.7268732412702184e-05,0.0005726873241270218
2023-05-31,PLD,Real Estate,0.05,0.31810808950575287,1.1369799354079646,0.23093678434840156,0.011546839217420078,0.049514127580438834,50000.0,386609290.9641774,0.00012932953544728161,0.001293295354472816
2023-05-31,LOW,Consumer Discretionary,0.05,0.3077272111530183,1.0511962118227303,0.22309324734812241,0.011154662367406122,0.04783242973914645,50000.0,588475591.4893087,8.496529120852821e-05,0.000849652912085282
2023-05-31,WFC,Financials,0.05,0.32006656568965786,0.996438153360558,0.22159095020595732,0.011079547510297867,0.04751032889856026,50000.0,1084784106.3117664,4.609212073543233e-05,0.00046092120735432326
2023-05-31,BAC,Financials,0.05,0.30059348998216234,1.0022248833514953,0.22021142256417217,0.011010571128208609,0.047214550519863153,50000.0,1903986776.8925064,2.6260686579769694e-05,0.00026260686579769696
2023-05-31,GS,Financials,0.05,0.27503376344954183,0.9661058485576082,0.20721294012301464,0.010360647006150733,0.04442760378134535,50000.0,779165790.4055277,6.417119516242724e-05,0.0006417119516242723
2023-05-31,CAT,Industrials,0.05,0.3173643119213269,0.9557449440146765,0.2058385102904208,0.01029192551452104,0.04413291840121663,50000.0,700141147.7463531,7.14141715009071e-05,0.000714141715009071
2023-05-31,HD,Consumer Discretionary,0.05,0.27787156036584754,0.9715823287930769,0.20544017026750996,0.0102720085133755,0.04404751209069554,50000.0,1282996040.7674663,3.897128160277942e-05,0.00038971281602779423
2023-05-31,TMO,Health Care,0.05,0.2830245477184094,0.9807735529820046,0.20138591494761193,0.010069295747380597,0.043178257260983115,50000.0,769619240.4568481,6.496719075048053e-05,0.0006496719075048053
2023-05-31,EOG,Energy,0.05,0.41710152833582764,0.8650425954725315,0.1859653895514256,0.00929826947757128,0.0398720110777321,50000.0,410287194.24444836,0.00012186585567720666,0.0012186585567720665
2023-05-31,COST,Consumer Staples,0.05,0.26180423810850906,0.8622485037981272,0.17274164321675692,0.008637082160837846,0.037036766510897115,50000.0,934015831.2106323,5.3532283211080146e-05,0.0005353228321108015
2023-05-31,ABT,Health Care,0.05,0.24323424467514224,0.8055933596714826,0.16381119090789031,0.008190559545394516,0.03512202799827824,50000.0,544309724.9026489,9.185946477245582e-05,0.0009185946477245582
2023-05-31,KO,Consumer Staples,0.05,0.16021161441271314,0.48531518505271515,0.09065856714801934,0.004532928357400968,0.019437699683454004,50000.0,813634571.85208,6.145264929707298e-05,0.0006145264929707298
2023-05-31,ABBV,Health Care,0.05,0.22301080324340855,0.3729297447132227,0.07541486611965616,0.003770743305982808,0.016169365625516536,50000.0,900291823.6977133,5.553754758611277e-05,0.0005553754758611277
2023-06-30,NVDA,Information Technology,0.05,0.5857094398134186,2.074283023768286,0.4209496636693078,0.02104748318346539,0.09192953923763855,50000.0,16605661639.357916,3.0110212460003687e-06,3.0110212460003686e-05
2023-06-30,TSLA,Consumer Discretionary,0.05,0.6029177798591433,1.6363032290207904,0.34785066909344436,0.017392533454672218,0.07596573769538843,50000.0,28444308649.60126,1.7578208919027783e-06,1.7578208919027782e-05
2023-06-30,META,Communication Services,0.05,0.5574303237686822,1.667706145685625,0.3300084142305147,0.016500420711525736,0.07206923792339151,50000.0,5712789683.703969,8.752291396728224e-06,8.752291396728223e-05
2023-06-30,AMZN,Consumer Discretionary,0.05,0.4165388989753399,1.5772981251602487,0.29809145910221807,0.014904572955110905,0.06509901979033299,50000.0,7271118682.956238,6.8765209564247366e-06,6.876520956424737e-05
2023-06-30,QCOM,Information Technology,0.05,0.38802045774293087,1.4750918635825976,0.29535462400277046,0.014767731200138523,0.06450133315134504,50000.0,938032964.4691595,5.330303080371531e-05,0.0005330303080371531
2023-06-30,AVGO,Information Technology,0.05,0.3365594447673888,1.3057680359380852,0.26102489416128594,0.013051244708064298,0.057004198650818336,50000.0,2164610820.2168784,2.3098840462688975e-05,0.00023098840462688972
2023-06-30,NKE,Consumer Discretionary,0.05,0.3619534234568734,1.3102484477467402,0.25911418886788684,0.012955709443394343,0.05658692724665566,50000.0,861582522.9658508,5.803274633274075e-05,0.0005803274633274074
2023-06-30,TXN,Information Technology,0.05,0.2900950925230526,1.1935452699091058,0.2331476782309645,0.011657383911548226,0.05091620325164429,50000.0,851187996.7634583,5.8741429848774995e-05,0.0005874142984877499
2023-06-30,BAC,Financials,0.05,0.2953988983952856,1.0508950612606067,0.21100140378994342,0.010550070189497171,0.04607976559435534,50000.0,1400214046.0970209,3.5708826189374975e-05,0.0003570882618937498
2023-06-30,LOW,Consumer Discretionary,0.05,0.2960833152636315,1.0832542474794395,0.20834624641157473,0.010417312320578737,0.04549991623120535,50000.0,615834777.5241598,8.119060797607919e-05,0.0008119060797607918
2023-06-30,UPS,Industrials,0.05,0.271581142177736,1.0162410548582255,0.20218775732541833,0.010109387866270917,0.04415498805343837,50000.0,624514403.324407,8.006220470471242e-05,0.000800622047047124
2023-06-30,PLD,Real Estate,0.05,0.29612993653314457,1.0776343989069392,0.2019472425927169,0.010097362129635846,0.04410246298817433,50000.0,382605084.73372144,0.00013068305151981474,0.0013068305151981473
2023-06-30,WFC,Financials,0.05,0.3022162783284365,0.9759473391117618,0.20045598775823997,0.010022799387912,0.04377679371782884,50000.0,876743588.6159706,5.7029216579650284e-05,0.0005702921657965028
2023-06-30,CAT,Industrials,0.05,0.31377602776287133,1.0038383230181003,0.19698121164719393,0.009849060582359697,0.04301795104752477,50000.0,712289566.4823151,7.019617070474303e-05,0.0007019617070474303
2023-06-30,GS,Financials,0.05,0.26356793968639836,0.9557708592020668,0.19104687049846103,0.009552343524923053,0.04172197365505786,50000.0,730548391.3273112,6.84417358159622e-05,0.0006844173581596219
2023-06-30,TMO,Health Care,0.05,0.2753864102291592,1.0053832450528426,0.18932092924263846,0.009466046462131924,0.041345052141411875,50000.0,859350350.0721232,5.818348709092121e-05,0.000581834870909212
2023-06-30,EOG,Energy,0.05,0.3872809984652508,0.868806991356293,0.17185275316666257,0.00859263765833313,0.037530245962476595,50000.0,386011236.949234,0.00012952990797668337,0.0012952990797668337
2023-06-30,COST,Consumer Staples,0.05,0.24299289616039832,0.8572121555782403,0.15673671987805132,0.007836835993902566,0.034229114983513526,50000.0,916137161.1018881,5.457698052534216e-05,0.0005457698052534215
2023-06-30,ABT,Health Care,0.05,0.23131627238936128,0.7834329113641928,0.14276327060717367,0.0071381635303586835,0.031177508428385254,50000.0,531140471.6749191,9.413705538636144e-05,0.0009413705538636143
2023-06-30,ABBV,Health Care,0.05,0.21805639342635258,0.3350915137628688,0.06086482875225741,0.0030432414376128708,0.013292030249413311,50000.0,836396712.2825623,5.978024454872362e-05,0.0005978024454872362
2023-07-31,NVDA,Information Technology,0.05,0.5727768425699309,2.0891798474564514,0.3981867528216801,0.019909337641084004,0.09447566852265722,50000.0,19478915937.016712,2.566877959824377e-06,2.5668779598243768e-05
2023-07-31,TSLA,Consumer Discretionary,0.05,0.5998750387296222,1.646832846430326,0.33499073031696114,0.016749536515848058,0.07948148192102517,50000.0,31995833423.357903,1.5627034726183605e-06,1.5627034726183603e-05
2023-07-31,NFLX,Communication Services,0.05,0.46619796916092504,1.4669223893722494,0.2900638148442524,0.014503190742212622,0.06882190988888907,50000.0,3063964470.4888663,1.6318727087596523e-05,0.0001631872708759652
2023-07-31,QCOM,Information Technology,0.05,0.37589348319301147,1.5160855153549246,0.289984347632051,0.01449921738160255,0.06880305512301563,50000.0,1035917379.8258209,4.826639746927211e-05,0.0004826639746927211
2023-07-31,AVGO,Information Technology,0.05,0.3343195631241672,1.3176904103964284,0.25326137444479363,0.012663068722239683,0.06008998916233192,50000.0,2526614196.629969,1.978932916101344e-05,0.00019789329161013443
2023-07-31,DIS,Communication Services,0.05,0.34072630039944907,1.2826410682107197,0.24623863800102855,0.012311931900051427,0.05842374156448614,50000.0,1378952789.0864182,3.6259399448421964e-05,0.00036259399448421967
2023-07-31,NKE,Consumer Discretionary,0.05,0.350074674673222,1.2928919457920245,0.24468000421952285,0.012234000210976143,0.05805393275631695,50000.0,930513769.5348231,5.373375616461399e-05,0.0005373375616461399
2023-07-31,TXN,Information Technology,0.05,0.2854350810522669,1.1920513101324197,0.22242885279059857,0.01112144263952993,0.05277451953689243,50000.0,922360825.26268,5.4208720308302825e-05,0.0005420872030830283
2023-07-31,BAC,Financials,0.05,0.2887799975132011,1.038768328448845,0.2075511843229014,0.01037755921614507,0.04924457368966429,50000.0,1371711463.5868485,3.645081442219375e-05,0.0003645081442219375
2023-07-31,CAT,Industrials,0.05,0.305427270322184,0.9913887572730488,0.2029421550401891,0.010147107752009455,0.048151013646194556,50000.0,690308915.3823344,7.243134035478452e-05,0.000724313403547845
2023-07-31,LOW,Consumer Discretionary,0.05,0.29442606695567214,1.1121800365790815,0.1991118997446428,0.009955594987232141,0.04724222919494176,50000.0,603980318.7285868,8.278415446591516e-05,0.0008278415446591516
2023-07-31,PLD,Real Estate,0.05,0.2921885369162125,1.0812504283564897,0.195191556240059,0.00975957781200295,0.04631206998997223,50000.0,389288148.2024765,0.0001284395639345126,0.0012843956393451261
2023-07-31,WFC,Financials,0.05,0.29661057962996223,0.957559442935455,0.19486465227530897,0.00974323261376545,0.04623450721222132,50000.0,801198121.4952341,6.240653673362041e-05,0.000624065367336204
2023-07-31,GS,Financials,0.05,0.25474364930546084,0.9267384295630354,0.18279145830523966,0.009139572915261983,0.04336996422217158,50000.0,784463031.7895508,6.373786650715439e-05,0.0006373786650715439
2023-07-31,EOG,Energy,0.05,0.369504559827259,0.8369984980357453,0.1717030025987247,0.008585150129936235,0.04073906488076125,50000.0,383554043.28833264,0.0001303597260280034,0.001303597260280034
2023-07-31,ORCL,Information Technology,0.05,0.25630479460975364,0.8381280378448944,0.15218724108823087,0.007609362054411544,0.03610866318515703,50000.0,1213074846.9105911,4.121757212865961e-05,0.0004121757212865961
2023-07-31,ABT,Health Care,0.05,0.23099677015134507,0.7671931791986811,0.12908763922788039,0.0064543819613940194,0.03062794261145891,50000.0,506785876.294988,9.866099735363618e-05,0.0009866099735363616
2023-07-31,RTX,Industrials,0.05,0.23618506159718583,0.6472996934060611,0.12481214161514194,0.006240607080757098,0.029613517866366044,50000.0,535986386.5724182,9.328595138347679e-05,0.0009328595138347679
2023-07-31,SO,Utilities,0.05,0.21371742035996352,0.6320119016462268,0.10551834246977529,0.005275917123488765,0.025035780009233743,50000.0,300852376.29809064,0.00016619446592124965,0.0016619446592124963
2023-07-31,ABBV,Health Care,0.05,0.2259282131400633,0.332088217296902,0.0691058282821085,0.003455291414105425,0.016396375016242574,50000.0,832486931.6797384,6.00610028785836e-05,0.000600610028785836
2023-08-31,NVDA,Information Technology,0.05,0.5653224013125451,2.0562808272625572,0.38832454048808074,0.01941622702440404,0.09626704741682997,50000.0,22819696495.771595,2.1910896145908346e-06,2.1910896145908347e-05
2023-08-31,TSLA,Consumer Discretionary,0.05,0.6022551451387299,1.7164054686135026,0.34575370590564236,0.01728768529528212,0.08571358472253132,50000.0,32933683430.557583,1.518202484256814e-06,1.518202484256814e-05
2023-08-31,META,Communication Services,0.05,0.5344554796184323,1.6693814365050357,0.2936936748063281,0.014684683740316404,0.0728077161517214,50000.0,7121944270.518799,7.020554795264881e-06,7.020554795264881e-05
2023-08-31,NFLX,Communication Services,0.05,0.458869477191685,1.4716790680775311,0.2877474369579067,0.014387371847895337,0.07133362244601263,50000.0,2870781263.1087623,1.7416861619702476e-05,0.00017416861619702476
2023-08-31,QCOM,Information Technology,0.05,0.3751814700074209,1.5109045289837655,0.28121802312992694,0.014060901156496348,0.06971495732175292,50000.0,991182663.5350927,5.0444788674645495e-05,0.0005044478867464549
2023-08-31,AVGO,Information Technology,0.05,0.3326754685724724,1.316931153512647,0.24878510389956535,0.012439255194978268,0.06167472023168606,50000.0,2206860943.660482,2.2656615562313532e-05,0.0002265661556231353
2023-08-31,NKE,Consumer Discretionary,0.05,0.3436123586375144,1.265436165898928,0.22979752992263525,0.011489876496131764,0.056967632489896024,50000.0,845279729.0805435,5.915201593014387e-05,0.0005915201593014387
2023-08-31,TXN,Information Technology,0.05,0.2761263114963002,1.1747450015144933,0.21447406022685372,0.010723703011342687,0.05316888935112847,50000.0,897654840.0271606,5.570069671599736e-05,0.0005570069671599736
2023-08-31,BAC,Financials,0.05,0.2852049578022655,1.0373707046993592,0.1976634246283832,0.009883171231419161,0.049001472447136325,50000.0,1263533343.2017453,3.957157147377046e-05,0.00039571571473770456
2023-08-31,LOW,Consumer Discretionary,0.05,0.28381494791825673,1.0857361319308017,0.18710967343837814,0.009355483671918907,0.04638515964610482,50000.0,565671134.3993632,8.83905806031461e-05,0.000883905806031461
2023-08-31,WFC,Financials,0.05,0.2920850795336268,0.9523463911374196,0.18483671449027386,0.009241835724513694,0.04582168496444128,50000.0,661440446.0802206,7.559259536713593e-05,0.0007559259536713592
2023-08-31,CAT,Industrials,0.05,0.3029293744198969,0.9606166743438719,0.1794107480114712,0.00897053740057356,0.0444765683986932,50000.0,744896461.8179321,6.71234226002016e-05,0.0006712342260020161
2023-08-31,GS,Financials,0.05,0.25288301129024954,0.9306149229249538,0.17540678706408042,0.008770339353204022,0.04348397210824723,50000.0,762100746.2919108,6.56081236546228e-05,0.0006560812365462279
2023-08-31,TMO,Health Care,0.05,0.25906837100370456,0.9817435638685412,0.17227593354005516,0.008613796677002758,0.04270782228193529,50000.0,799572333.916626,6.253342928347702e-05,0.0006253342928347702
2023-08-31,EOG,Energy,0.05,0.3496109006749549,0.8840767976216076,0.16309500118506023,0.008154750059253013,0.040431836197619996,50000.0,368116170.8164215,0.00013582668723601077,0.0013582668723601077
2023-08-31,ORCL,Information Technology,0.05,0.2611837910070137,0.8645452399623599,0.15385427971334165,0.007692713985667083,0.03814102817666527,50000.0,1222308205.354042,4.090621316373924e-05,0.0004090621316373924
2023-08-31,ABT,Health Care,0.05,0.22879074254904375,0.7689364921901111,0.12589905947735938,0.006294952973867969,0.031210828739301016,50000.0,505621439.6868515,9.888821176365997e-05,0.0009888821176365996
2023-08-31,UNH,Health Care,0.05,0.2310675412904584,0.4433519626831416,0.07237167765442415,0.0036185838827212076,0.017941198657280916,50000.0,1783601081.6485596,2.8033174298025005e-05,0.00028033174298025006
2023-08-31,PEP,Consumer Staples,0.05,0.16043658115505624,0.44186528825626825,0.06731757421631536,0.0033658787108157683,0.01668826827406473,50000.0,879383622.1207682,5.6858006838263994e-05,0.0005685800683826399
